1, 129313542
2, 129787792
3, 131837833
4, 128296208
5, 133700000
6, 133342125
7, 133664041
8, 133491625
9, 120215334
10, 113447916
11, 113795500
12, 113820875
13, 114308375
14, 113549542
15, 116899375
16, 116543583
17, 116893958
18, 116794542
19, 123977791
20, 132040375
21, 132143000
22, 131674000
23, 132042042
24, 131850792
25, 132211042
26, 131651917
27, 132066250
28, 131836875
29, 132303791
30, 131736708
31, 132087917
32, 131909041
33, 135493917
34, 131842083
35, 132035458
36, 131843833
37, 131852458
38, 131583334
39, 132010625
40, 132703208
41, 131723666
42, 134806792
43, 140432917
44, 142917791
45, 131696583
46, 130740750
47, 132465167
48, 137973458
49, 138548709
50, 137687042
