1, 2322000
2, 2280541
3, 2306083
4, 2282709
5, 2286209
6, 2309708
7, 2293625
8, 2281958
9, 2313541
10, 2286584
11, 2298708
12, 2300208
13, 2295250
14, 2291667
15, 2295291
16, 2303542
17, 2304833
18, 2326416
19, 2352333
20, 2365541
21, 2359208
22, 2361750
23, 2368250
24, 2375334
25, 2383791
26, 2377958
27, 2371375
28, 2377750
29, 2372375
30, 2369916
31, 2396125
32, 2392458
33, 2388792
34, 2365167
35, 2373250
36, 2370292
37, 2378416
38, 2372375
39, 2385125
40, 2404667
41, 2379709
42, 2370250
43, 2369625
44, 2385750
45, 2383166
46, 2386417
47, 2380667
48, 2372750
49, 2383208
50, 2379209
