1, 752188333
2, 752275750
3, 750146791
4, 755094375
5, 746075959
6, 753723125
7, 751843292
8, 747207416
9, 745157042
10, 751820583
11, 758061208
12, 754045209
13, 761498208
14, 751802416
15, 750452875
16, 749346083
17, 760399750
18, 761731542
19, 759372375
20, 768081916
21, 772214292
22, 756402834
23, 753288750
24, 753484791
25, 748894709
26, 757079833
27, 756305459
28, 760569625
29, 753497916
30, 754076833
31, 755285208
32, 753374583
33, 760940791
34, 759299250
35, 766654625
36, 761624458
37, 780805042
38, 784886125
39, 784477125
40, 755471167
41, 753262708
42, 750920750
43, 756475542
44, 746769333
45, 752283500
46, 755236500
47, 750721834
48, 752921833
49, 756189667
50, 762210125
