1, 86443833
2, 86585875
3, 86359458
4, 86386125
5, 89213667
6, 86346291
7, 86582042
8, 86262125
9, 86368834
10, 86268333
11, 86333416
12, 86376208
13, 86346375
14, 86308709
15, 86378375
16, 86352834
17, 86354083
18, 86168833
19, 86357458
20, 86310292
21, 86663458
22, 86211917
23, 86304250
24, 86368333
25, 86327167
26, 86366500
27, 86321292
28, 86314208
29, 86412291
30, 86238625
31, 86499625
32, 86113334
33, 86465500
34, 86231125
35, 86336334
36, 86136291
37, 86211083
38, 86041208
39, 86260250
40, 86306375
41, 86255583
42, 87874667
43, 88157958
44, 85547042
45, 85254333
46, 85239916
47, 85142666
48, 85117750
49, 85208834
50, 85251042
