1, 62334500
2, 61938042
3, 61913708
4, 61987042
5, 61989000
6, 62138708
7, 61930375
8, 61948000
9, 61841083
10, 61976875
11, 62074875
12, 62164250
13, 61785584
14, 61933458
15, 62004917
16, 62105875
17, 61954833
18, 62022334
19, 61981583
20, 62244459
21, 61840291
22, 62093666
23, 61785458
24, 62146292
25, 62144125
26, 61889167
27, 61866458
28, 61978125
29, 62088625
30, 61988625
31, 61925333
32, 61979750
33, 61981542
34, 61956667
35, 62168833
36, 62002083
37, 62175125
38, 62016917
39, 62088125
40, 62027125
41, 62607042
42, 64465916
43, 61773708
44, 61960083
45, 62058375
46, 61977709
47, 61941208
48, 62168417
49, 61863708
50, 62050125
