1, 12909833
2, 12734500
3, 12947083
4, 12779417
5, 12744291
6, 12936792
7, 12833208
8, 12920250
9, 12763000
10, 12758667
11, 12762958
12, 12733625
13, 12750291
14, 12731500
15, 12813334
16, 12811083
17, 12743750
18, 12881333
19, 12860625
20, 12731208
21, 12719708
22, 12839666
23, 12826125
24, 12734792
25, 12761000
26, 12761833
27, 12785667
28, 12756625
29, 12816709
30, 12764834
31, 12800666
32, 12802500
33, 12809916
34, 12716958
35, 12828375
36, 12732458
37, 12703667
38, 12775041
39, 12816625
40, 12869083
41, 12780292
42, 12744542
43, 12788833
44, 12706167
45, 12805958
46, 12814250
47, 12840750
48, 12825625
49, 12731834
50, 12960250
