1, 117319417
2, 117464708
3, 117522250
4, 117554584
5, 117710250
6, 117677334
7, 118155541
8, 118177000
9, 118104042
10, 118365916
11, 118428917
12, 118866041
13, 119067209
14, 119298250
15, 119845584
16, 120189667
17, 118464625
18, 116965000
19, 117315292
20, 117280667
21, 117284041
22, 117571458
23, 117581333
24, 117739083
25, 117838208
26, 117662708
27, 117712667
28, 118226042
29, 121548542
30, 118184709
31, 118715708
32, 118944917
33, 119259833
34, 119654750
35, 117502875
36, 117005458
37, 117263416
38, 117218750
39, 117555542
40, 117446416
41, 117556208
42, 117562417
43, 117763083
44, 117772250
45, 117995541
46, 118380458
47, 118221583
48, 118636292
49, 119118333
50, 119228125
