1, 10133750
2, 9754000
3, 9719917
4, 9697834
5, 9683417
6, 9736625
7, 9673917
8, 9699084
9, 9717791
10, 9708292
11, 9750167
12, 9686875
13, 9704583
14, 9719125
15, 9718958
16, 10345209
17, 9734459
18, 9747000
19, 9719834
20, 9725292
21, 9729375
22, 9771667
23, 9752875
24, 9732000
25, 9746208
26, 9772333
27, 9756875
28, 9754625
29, 9716875
30, 9784333
31, 9747708
32, 9777667
33, 9755541
34, 9726667
35, 9781333
36, 9738500
37, 9780000
38, 9768458
39, 9779334
40, 9795000
41, 9885958
42, 9824792
43, 9804833
44, 9778208
45, 9807917
46, 9845041
47, 9844833
48, 9817000
49, 9815125
50, 9915584
