1, 24036209
2, 24194667
3, 24013417
4, 24148250
5, 24113500
6, 24367750
7, 24363834
8, 24488458
9, 24563125
10, 24696333
11, 24852584
12, 24919834
13, 24797750
14, 24992416
15, 25077833
16, 25256625
17, 25429875
18, 25526166
19, 25750750
20, 25971625
21, 25890791
22, 26136083
23, 26110167
24, 26174750
25, 26160083
26, 26072709
27, 26308083
28, 26197084
29, 26008583
30, 26155042
31, 26209458
32, 26230125
33, 26506166
34, 27090083
35, 27407500
36, 27865667
37, 28042500
38, 28052125
39, 28047041
40, 28121709
41, 28034333
42, 28192167
43, 28208917
44, 28184292
45, 28419625
46, 28215791
47, 28064125
48, 28029250
49, 28109000
50, 28152250
