1, 136646667
2, 136389334
3, 136793791
4, 136006208
5, 136586667
6, 136840375
7, 136533458
8, 136546916
9, 136702916
10, 136500083
11, 136389750
12, 136751917
13, 136759208
14, 137258750
15, 136992042
16, 136815584
17, 136772875
18, 136527041
19, 136856250
20, 136754625
21, 136793375
22, 136568709
23, 136629875
24, 136670708
25, 136812625
26, 137036875
27, 136948583
28, 136422250
29, 136551708
30, 137405666
31, 137138208
32, 136743583
33, 136640166
34, 139775000
35, 136540042
36, 136519666
37, 136879584
38, 136673292
39, 136492958
40, 136771542
41, 136365833
42, 136683583
43, 137036375
44, 140011666
45, 137035708
46, 136410417
47, 136601000
48, 137185208
49, 136419250
50, 136417667
