1, 436708
2, 419667
3, 416208
4, 415958
5, 418083
6, 430458
7, 416166
8, 415750
9, 415958
10, 415750
11, 426542
12, 417500
13, 415667
14, 415875
15, 415834
16, 423959
17, 416834
18, 415709
19, 415667
20, 415666
21, 415917
22, 415584
23, 415500
24, 415875
25, 415708
26, 415541
27, 415959
28, 415666
29, 415959
30, 415792
31, 415834
32, 415625
33, 415833
34, 415667
35, 415583
36, 416250
37, 426125
38, 415708
39, 420666
40, 415750
41, 415667
42, 415666
43, 415667
44, 415584
45, 415834
46, 415792
47, 415708
48, 415833
49, 415833
50, 424375
