1, 10878541
2, 10807959
3, 10715250
4, 10818583
5, 10798166
6, 10981166
7, 10846166
8, 10911958
9, 10860834
10, 10912375
11, 11117500
12, 11033708
13, 11094500
14, 11156209
15, 11278541
16, 11265958
17, 11366333
18, 11449083
19, 11513541
20, 11724791
21, 11700584
22, 11836500
23, 12010375
24, 12017958
25, 11990416
26, 12145083
27, 12166834
28, 12136542
29, 12329334
30, 12271375
31, 12161166
32, 12510209
33, 12325916
34, 12177917
35, 12456459
36, 12366500
37, 12216584
38, 12489625
39, 12431583
40, 12389750
41, 12515792
42, 12452083
43, 12245292
44, 12490750
45, 12448083
46, 12234042
47, 12458666
48, 12452916
49, 12284875
50, 12400583
