1, 60207125
2, 60064291
3, 60130500
4, 60059042
5, 60326583
6, 60098292
7, 60192250
8, 60029917
9, 60068791
10, 60117417
11, 60146750
12, 60127041
13, 60677750
14, 59985500
15, 60228667
16, 60613125
17, 60010709
18, 60228792
19, 59950708
20, 60042375
21, 59920042
22, 60033250
23, 59913792
24, 59967291
25, 60103916
26, 60230000
27, 60012625
28, 60132791
29, 60053541
30, 60263666
31, 60082042
32, 60279417
33, 60074583
34, 60100125
35, 60054584
36, 60065750
37, 60548709
38, 60378792
39, 60518125
40, 60045333
41, 60066292
42, 60087542
43, 60140291
44, 60036875
45, 60104334
46, 60612916
47, 60179292
48, 60201625
49, 60199708
50, 59968500
