1, 6169500
2, 6123541
3, 6068292
4, 6077666
5, 6056667
6, 6082333
7, 6062334
8, 6097250
9, 6106833
10, 6066375
11, 6166458
12, 6075625
13, 6067334
14, 6053584
15, 6107875
16, 6133208
17, 6162167
18, 6100333
19, 6060459
20, 6062500
21, 6066084
22, 6091667
23, 6081334
24, 6352750
25, 6268375
26, 6206709
27, 6583416
28, 6430875
29, 6209459
30, 6181958
31, 6214209
32, 5897750
33, 5841417
34, 5802792
35, 5821500
36, 5818584
37, 5793917
38, 5783542
39, 5806875
40, 5797250
41, 5826875
42, 5837792
43, 5785375
44, 5788875
45, 5819083
46, 5788292
47, 5797834
48, 5811334
49, 5824250
50, 5808458
