1, 5369583
2, 5331208
3, 5328542
4, 5314416
5, 5349917
6, 5324166
7, 5403083
8, 5330042
9, 5344417
10, 5307625
11, 5319875
12, 5318041
13, 5299542
14, 5323333
15, 5346958
16, 5355250
17, 5428917
18, 5327667
19, 5312375
20, 5313000
21, 5327542
22, 5325000
23, 5350167
24, 5331000
25, 5320125
26, 5345375
27, 5323500
28, 5310042
29, 5325542
30, 5358416
31, 5316375
32, 5306542
33, 5333375
34, 5310959
35, 5347833
36, 5333125
37, 5331458
38, 5342958
39, 5330625
40, 5332417
41, 5316083
42, 5372292
43, 5314000
44, 5320333
45, 5379417
46, 5342625
47, 5306625
48, 5314834
49, 5338334
50, 5325583
