1, 484000
2, 456792
3, 432458
4, 446042
5, 432166
6, 435500
7, 432167
8, 437000
9, 432334
10, 437792
11, 437459
12, 436833
13, 431833
14, 436542
15, 432333
16, 436458
17, 433000
18, 436208
19, 433292
20, 436667
21, 433458
22, 445667
23, 430667
24, 433542
25, 429417
26, 433417
27, 428875
28, 433250
29, 429375
30, 433833
31, 429667
32, 433459
33, 435333
34, 433875
35, 429333
36, 450959
37, 431042
38, 434416
39, 430875
40, 435417
41, 434375
42, 436958
43, 431416
44, 441583
45, 430250
46, 434041
47, 428958
48, 433625
49, 429417
50, 433416
