1, 78703959
2, 78845708
3, 78960125
4, 79361500
5, 78427917
6, 78471542
7, 78824000
8, 78844167
9, 78434708
10, 81546750
11, 78408709
12, 78737625
13, 78477917
14, 78620000
15, 78955209
16, 78544625
17, 78558584
18, 78695125
19, 78880583
20, 78754458
21, 78939500
22, 78681208
23, 78677625
24, 78619625
25, 78707708
26, 78557333
27, 78675875
28, 78913542
29, 78779542
30, 78955000
31, 78490958
32, 78931583
33, 78768417
34, 78723292
35, 79151958
36, 78462542
37, 78588208
38, 78566834
39, 78558334
40, 78448875
41, 78882625
42, 78623166
43, 78617250
44, 78525417
45, 78570416
46, 78872292
47, 78677833
48, 78874417
49, 78661625
50, 78707250
