1, 163018375
2, 165125834
3, 162492458
4, 162828583
5, 164268042
6, 164298584
7, 164369459
8, 164535250
9, 163169459
10, 163478792
11, 163688958
12, 163662250
13, 164035167
14, 164158250
15, 164753917
16, 164717541
17, 164965583
18, 165376666
19, 164140209
20, 163028250
21, 163221667
22, 163171917
23, 163689083
24, 163449042
25, 163966875
26, 163880208
27, 164090917
28, 164239000
29, 164167125
30, 164070000
31, 164025000
32, 165055583
33, 166386625
34, 164293708
35, 164858917
36, 163205541
37, 162522209
38, 162777458
39, 162773583
40, 163238625
41, 163164417
42, 163034000
43, 163065042
44, 163376833
45, 163121917
46, 163162333
47, 163305958
48, 163205667
49, 162983667
50, 163216125
