1, 141016167
2, 140787208
3, 140778708
4, 141558458
5, 141317833
6, 142505250
7, 143393916
8, 147172750
9, 148117375
10, 155542708
11, 153480541
12, 153339000
13, 155231292
14, 153496250
15, 153259000
16, 155306083
17, 153653292
18, 153484709
19, 155394917
20, 153652583
21, 155105875
22, 152245334
23, 155766875
24, 142626709
25, 140170750
26, 142311583
27, 140623208
28, 140660333
29, 141776875
30, 144669334
31, 147887792
32, 147873333
33, 144933292
34, 144966833
35, 145305416
36, 144927416
37, 145055083
38, 145378500
39, 144774959
40, 147495958
41, 148527416
42, 146233000
43, 147638500
44, 149486833
45, 151868584
46, 156916459
47, 154253291
48, 161269625
49, 169978500
50, 156559666
