1, 13401250
2, 13248459
3, 13277333
4, 13246458
5, 13532916
6, 14101334
7, 13920375
8, 14007875
9, 13985959
10, 13897666
11, 13866875
12, 13946083
13, 13903208
14, 13867042
15, 13867208
16, 14014167
17, 13906792
18, 13882791
19, 13882833
20, 13891500
21, 13898625
22, 13862916
23, 13856708
24, 13902375
25, 13853542
26, 13836125
27, 13907375
28, 13848833
29, 13831375
30, 13873167
31, 14054334
32, 13326250
33, 13548583
34, 13946500
35, 13855166
36, 13913666
37, 13951000
38, 13893667
39, 13914042
40, 13876292
41, 13835750
42, 13914833
43, 13865250
44, 13856750
45, 13908750
46, 13887291
47, 13829667
48, 13873917
49, 13876125
50, 13874250
