1, 71229792
2, 71333292
3, 71380542
4, 71502458
5, 71918375
6, 72003417
7, 72602625
8, 72806458
9, 73352834
10, 73978875
11, 74968916
12, 75877875
13, 76591250
14, 77686625
15, 79060791
16, 79816667
17, 81151666
18, 81944916
19, 82597875
20, 83627958
21, 84514084
22, 85168375
23, 86462542
24, 89212750
25, 87015875
26, 87688625
27, 87959958
28, 88176292
29, 88655625
30, 88992833
31, 89327291
32, 89845125
33, 87470792
34, 86043667
35, 87858250
36, 73129500
37, 71108958
38, 71225875
39, 71202417
40, 71575375
41, 71429625
42, 71615125
43, 71801958
44, 71917750
45, 72317875
46, 72278792
47, 72491375
48, 72959541
49, 73340250
50, 73624000
